0	0
9	-1.0
18	7.0
27	-1.0
42	47.0
51	-1.0
61	7.0
71	-1.0
85	-4.0
94	10.0
102	-1.0
114	-1.0
127	0
144	9.0
153	-1.0
162	0
172	-1.0
183	-2.0
194	0
209	57.0
219	7.0
229	-1.0
241	-3.0
249	8.0
261	-4.0
270	-1.0
279	-1.0
288	0
300	-2.0
311	9.0
321	10.0
336	16.0
345	-1.0
354	0
363	0
371	0
385	0
396	-4.0
406	16.0
415	-1.0
428	-1.0
435	-2.0
449	20.0
461	-5.0
472	17.0
484	8.0
492	10.0
501	-2.0
511	-2.0
523	7.0
533	7.0
543	0
554	0
565	-4.0
575	-3.0
586	-3.0
608	72.0
615	0
631	-2.0
639	-2.0
650	0
659	7.0
674	-2.0
683	0
697	-6.0
707	10.0
717	-3.0
731	0
748	0
756	17.0
764	-4.0
774	-2.0
786	-1.0
796	0
805	-1.0
814	7.0
823	0
832	7.0
840	-1.0
856	8.0
865	0
876	20.0
889	47.0
898	9.0
911	9.0
921	0
933	7.0
941	8.0
952	-2.0
961	-2.0
975	5.0
985	0
995	7.0
1005	9.0
1022	8.0
1032	-1.0
1039	-1.0
1047	5.0
1055	-1.0
1068	0
1081	-3.0
1089	7.0
1101	-1.0
1110	-2.0
1123	0
1131	-3.0
1138	-3.0
1151	9.0
1159	0
1176	-1.0
1185	7.0
1195	-1.0
1205	9.0
1214	0
1225	10.0
1236	7.0
1246	0
1256	0
1263	-1.0
1271	-1.0
1281	-3.0
1289	-1.0
1300	0
1309	8.0
1320	67.0
1333	0
1341	0
1355	59.0
1364	-3.0
1372	-2.0
1380	0
1392	17.0
1401	0
1412	0
1421	0
1446	58.0
1458	8.0
1469	-1.0
1487	5.0
1495	-2.0
1506	-1.0
1514	-2.0
1524	-1.0
1533	-3.0
1545	-1.0
1554	-5.0
1562	7.0
1577	9.0
1592	10.0
1603	0
1612	-1.0
1620	0
1628	9.0
1637	6.0
1653	-2.0
1664	-2.0
1672	7.0
1681	0
1692	-1.0
1704	0
1719	4.0
1727	0
1735	-3.0
1745	0
1758	18.0
1768	-2.0
1779	-1.0
1790	0
1798	10.0
1810	-3.0
1819	-2.0
1836	66.0
1845	0
1856	8.0
1865	0
1872	-1.0
1881	-2.0
1893	7.0
1906	7.0
1917	-1.0
1926	9.0
1942	-4.0
1951	-1.0
1963	10.0
1974	0
1987	-1.0
1996	10.0
2007	0
2017	0
2033	8.0
2044	0
2054	-1.0
2066	-3.0
2075	0
2086	-4.0
2095	9.0
2104	-2.0
2116	-1.0
2124	-2.0
2131	-1.0
2140	-2.0
2149	7.0
2164	-3.0
2174	-1.0
2182	0
2197	77.0
2205	-1.0
2212	-2.0
2225	17.0
2234	0
2243	0
2251	-1.0
2267	57.0
2283	73.0
2296	8.0
2306	-2.0
2314	9.0
2323	-1.0
2334	-2.0
2349	47.0
2358	8.0
2369	-1.0
2381	10.0
2396	67.0
2407	9.0
2415	-1.0
2431	4.0
2445	-3.0
2455	-1.0
2465	-1.0
2473	-1.0
2481	-4.0
2492	0
2504	-3.0
2513	8.0
2531	6.0
2542	0
2560	47.0
2568	7.0
2585	78.0
2597	0
2610	-1.0
2623	-1.0
2632	8.0
2639	0
2648	0
2657	0
2664	-3.0
2674	-3.0
2683	8.0
2691	9.0
2700	-1.0
2715	8.0
2728	-1.0
2740	0
2751	7.0
2760	0
2772	8.0
2779	7.0
2787	-4.0
2805	7.0
2816	0
2829	0
2842	0
2852	0
2866	15.0
2873	-1.0
2881	0
2894	0
2905	0
2916	6.0
2927	-1.0
2937	-3.0
2945	-1.0
2956	0
2968	-1.0
2981	15.0
2989	-3.0
2998	6.0
3012	-3.0
3023	-1.0
3030	-1.0
3039	0
3049	20.0
3061	8.0
3073	0
3086	67.0
3097	-1.0
3106	-1.0
3119	16.0
3128	0
3137	8.0
3149	73.0
3157	0
3164	-3.0
3176	-1.0
3186	-3.0
3197	-5.0
3206	0
3220	9.0
3233	9.0
3243	0
3256	15.0
3265	0
3275	-1.0
3285	-1.0
3293	0
3306	0
3314	0
3323	18.0
3333	-1.0
3340	-1.0
3350	-1.0
3371	19.0
3378	-2.0
3394	15.0
3403	0
3412	0
3422	-4.0
3429	-1.0
3440	9.0
3449	8.0
3465	-3.0
3478	-7.0
3487	-1.0
3495	-2.0
3508	7.0
3517	-3.0
3526	0
3538	-1.0
3547	7.0
3558	8.0
3570	-5.0
3582	17.0
3597	45.0
3621	18.0
3632	0
3639	-1.0
3650	-1.0
3660	-3.0
3675	15.0
3684	6.0
3696	-2.0
3705	-1.0
3719	0
3726	7.0
3742	0
3752	0
3760	0
3774	-2.0
3786	-1.0
3797	0
3805	8.0
3825	9.0
3833	7.0
3847	-3.0
3861	-2.0
3871	0
3887	-1.0
3896	-1.0
3907	-3.0
3915	0
3923	-1.0
3937	9.0
3951	-1.0
3963	-5.0
3976	16.0
3985	-1.0
3994	-3.0
4001	8.0
4010	-2.0
4020	-4.0
4028	18.0
4044	55.0
4054	9.0
4064	-1.0
4074	0
4085	0
4094	0
4108	49.0
4119	-2.0
4128	0
4139	0
4153	7.0
4163	-1.0
4174	0
4183	7.0
4194	16.0
4204	-2.0
4212	-2.0
4221	-1.0
4237	7.0
4253	16.0
4263	0
4272	-3.0
4282	-2.0
4293	0
4304	9.0
4318	-1.0
4334	10.0
4343	0
4352	0
4360	-1.0
4369	-4.0
4377	-3.0
4386	0
4395	7.0
4405	7.0
4412	-1.0
4420	7.0
4429	-5.0
4444	76.0
4455	0
4464	-1.0
4476	10.0
4490	69.0
4499	0
4508	-1.0
4516	-2.0
4537	8.0
4551	55.0
4561	-1.0
4569	5.0
4579	7.0
4588	0
4597	-5.0
4606	7.0
4617	0
4628	-1.0
4643	14.0
4656	0
4667	-2.0
4679	-1.0
4689	-1.0
4710	8.0
4720	10.0
4728	0
4737	-2.0
4749	-3.0
4762	10.0
4771	6.0
4780	-3.0
4789	7.0
4797	0
4806	8.0
4820	85.0
4836	87.0
4849	10.0
4861	-1.0
4874	7.0
4889	0
4901	4.0
4916	11.0
4929	0
4941	-4.0
4952	0
4963	-3.0
4972	0
4981	-2.0
4989	7.0
4999	-4.0
5007	-2.0
5018	0
5026	-3.0
5036	-1.0
5047	57.0
5054	8.0
5063	5.0
5078	18.0
5102	-1.0
5112	7.0
5132	7.0
5142	9.0
5150	-3.0
5160	-4.0
5169	0
5178	-2.0
5188	25.0
5204	33.0
5220	55.0
5227	0
5239	-1.0
5248	-2.0
5259	17.0
5269	-2.0
5280	0
5287	-1.0
5296	-4.0
5306	0
5315	0
5323	-1.0
5333	-1.0
5354	73.0
5366	67.0
5376	7.0
5386	-1.0
5396	7.0
5404	0
5414	-5.0
5424	20.0
5435	9.0
5446	-1.0
5456	-3.0
5469	47.0
5480	0
5489	0
5498	0
5511	4.0
5519	8.0
5531	-3.0
5538	-2.0
5547	0
5560	-5.0
5571	-1.0
5592	6.0
5600	-4.0
5608	-1.0
5616	-1.0
5626	0
5637	10.0
5648	-2.0
5659	8.0
5670	-2.0
5682	6.0
5691	0
5714	7.0
5725	-1.0
5738	7.0
5751	0
5758	6.0
5771	0
5780	-1.0
5789	0
5801	-3.0
5811	23.0
5825	24.0
5835	-3.0
5844	7.0
5857	7.0
5864	-2.0
5873	9.0
5881	-1.0
5893	8.0
5903	-1.0
5911	6.0
5921	0
5932	0
5943	9.0
5969	7.0
5979	-3.0
5989	-1.0
5997	7.0
6007	-1.0
6022	6.0
6030	8.0
6039	0
6054	-2.0
6067	9.0
6077	-4.0
6086	7.0
6095	0
6102	7.0
6113	6.0
6124	-2.0
6134	10.0
6143	10.0
6156	5.0
6172	67.0
6182	-1.0
6199	47.0
6207	7.0
6222	7.0
6241	-6.0
6251	9.0
6259	-3.0
6270	-1.0
6282	0
6289	7.0
6297	6.0
6306	-3.0
6315	-2.0
6326	85.0
6339	17.0
6347	-2.0
6359	0
6373	-3.0
6382	-1.0
6393	0
6404	18.0
6412	8.0
6420	8.0
6431	10.0
6440	9.0
6451	7.0
6462	0
6484	5.0
6495	0
6506	8.0
6514	7.0
6527	6.0
6536	8.0
6553	40.0
6561	-3.0
6572	-4.0
6581	10.0
6590	-3.0
6600	7.0
6608	5.0
6621	9.0
6629	8.0
6638	27.0
6648	0
6659	10.0
6671	-3.0
6679	8.0
6687	-1.0
6702	-3.0
6710	-2.0
6722	0
6731	0
6742	0
6751	0
6761	0
6769	-4.0
6780	0
6788	-3.0
6802	62.0
6812	-1.0
6823	-4.0
6833	8.0
6846	-2.0
6855	-3.0
6864	0
6877	-1.0
6888	-1.0
6898	0
6918	9.0
6931	0
6940	-1.0
6948	-1.0
6957	-1.0
6966	-1.0
6980	77.0
6992	-2.0
7006	195.0
7013	-1.0
7028	-4.0
7041	56.0
7052	-4.0
7061	-1.0
7076	7.0
7086	-3.0
7100	64.0
7108	-3.0
7118	0
7133	8.0
7142	-1.0
7156	16.0
7163	7.0
7175	8.0
7186	-2.0
7195	8.0
7203	9.0
7213	9.0
7222	-4.0
7234	-3.0
7243	-4.0
7258	58.0
7269	0
7281	16.0
7294	-3.0
7304	-1.0
7313	0
7322	0
7340	75.0
7347	9.0
7364	0
7371	9.0
7382	0
7401	-2.0
7411	8.0
7422	0
7437	5.0
7449	-1.0
7459	-2.0
7471	10.0
7483	-3.0
7495	0
7504	0
7513	0
7520	0
7529	-1.0
7540	7.0
7552	27.0
7563	20.0
7576	8.0
7584	-1.0
7592	0
7605	9.0
7617	0
7624	-1.0
7635	10.0
7643	0
7657	69.0
7671	7.0
7681	18.0
7689	7.0
7699	14.0
7708	5.0
7717	18.0
7728	-1.0
7740	9.0
7751	0
7760	-1.0
7769	-5.0
7777	9.0
7791	9.0
7800	8.0
7807	6.0
7823	17.0
7835	-1.0
7852	17.0
7861	-1.0
7871	-1.0
7882	0
7892	-5.0
7899	-1.0
7916	-2.0
7925	7.0
7934	0
7943	-1.0
7956	6.0
7968	7.0
7979	-1.0
7986	-4.0
7995	7.0
8001	-1.0
8010	-2.0
8019	-1.0
8037	9.0
8048	8.0
8058	7.0
8069	10.0
8078	0
8087	-3.0
8102	0
8110	-1.0
8118	8.0
8127	0
8136	0
8148	-2.0
8160	0
8171	0
8182	0
8195	9.0
8212	8.0
8221	0
8238	57.0
8251	-7.0
8261	27.0
8269	-1.0
8278	-3.0
8285	16.0
8297	-2.0
8308	-4.0
8319	-1.0
8326	-1.0
8336	0
8344	0
8353	7.0
8363	0
8373	22.0
8381	-1.0
8390	0
8402	6.0
8416	46.0
8424	7.0
8438	69.0
8449	0
8458	0
8465	-3.0
8474	-1.0
8490	0
8508	76.0
8515	7.0
8523	-3.0
8532	0
8539	-3.0
8546	-1.0
8553	-1.0
8562	-1.0
8579	-1.0
8593	6.0
8602	-1.0
8611	4.0
8620	5.0
8631	-5.0
8640	8.0
8659	82.0
8668	18.0
8679	0
8695	78.0
8709	7.0
8717	0
8725	0
8737	69.0
8746	-3.0
8757	10.0
8767	-1.0
8777	7.0
8786	-1.0
8798	0
8811	-1.0
8821	0
8830	-1.0
8839	-2.0
8849	0
8859	6.0
8871	-2.0
8881	10.0
8892	16.0
8901	0
8912	0
8924	0
8935	0
8951	0
8963	4.0
8973	-1.0
8984	-1.0
8995	18.0
9003	-2.0
9014	-1.0
9027	34.0
9035	-7.0
9051	85.0
9062	-2.0
9079	-1.0
9093	-2.0
9100	17.0
9108	0
9117	8.0
9129	0
9139	-3.0
9154	18.0
9166	-4.0
9174	-2.0
9182	-1.0
9202	59.0
9210	0
9221	0
9228	8.0
9241	0
9254	7.0
9262	0
9276	-1.0
9285	8.0
9295	0
9304	9.0
9315	-3.0
9323	6.0
9333	0
9342	-2.0
9350	-4.0
9359	0
9369	0
9379	-3.0
9392	-1.0
9402	16.0
9412	10.0
9421	-1.0
9431	5.0
9440	8.0
9451	0
9464	9.0
9472	-1.0
9483	-1.0
9493	0
9502	0
9512	0
9525	7.0
9541	7.0
9551	0
9560	0
9570	0
9580	5.0
9596	64.0
9611	-4.0
9622	0
9632	-1.0
9644	-5.0
9656	17.0
9670	16.0
9680	10.0
9688	0
9697	-1.0
9705	9.0
9714	0
9725	0
9736	-2.0
9743	-3.0
9757	-2.0
9766	-1.0
9775	8.0
9786	-1.0
9798	0
9807	18.0
9816	9.0
9828	0
9841	18.0
9852	-5.0
9867	0
9876	0
9885	-6.0
9893	-1.0
9902	-1.0
9912	0
9923	19.0
9933	8.0
9941	0
9948	-3.0
9958	-1.0
9974	47.0
9984	-1.0
9993	0
10005	-1.0
10015	7.0
10026	-1.0
10036	-2.0
10044	-3.0
10051	-2.0
10061	0
10070	-5.0
10077	7.0
10086	7.0
10094	0
10102	-2.0
10111	-1.0
10120	7.0
10129	7.0
10142	0
10155	5.0
10164	0
10171	7.0
10179	7.0
10188	-1.0
10197	0
10217	10.0
10225	-1.0
10237	6.0
10245	-1.0
10268	35.0
10281	-2.0
10289	-6.0
10301	9.0
10311	0
10322	-2.0
10335	10.0
10344	10.0
10352	8.0
10365	-2.0
10379	0
10390	69.0
10399	-1.0
10408	0
10417	-1.0
10425	-2.0
10434	0
10444	-3.0
10453	-1.0
10463	9.0
10472	-2.0
10480	-3.0
10489	8.0
10503	15.0
10516	-2.0
10534	68.0
10542	-3.0
10551	0
10560	-2.0
10573	10.0
10585	10.0
10593	8.0
10606	65.0
10616	5.0
10624	-1.0
10637	-3.0
10646	0
10655	0
10663	0
10671	-3.0
10681	7.0
10691	-2.0
10702	0
10711	-3.0
10720	8.0
10728	17.0
10737	7.0
10745	-3.0
10754	9.0
10762	-2.0
10774	7.0
10782	30.0
10795	54.0
10806	-1.0
10815	-3.0
10824	-1.0
10834	8.0
10845	10.0
10856	-2.0
10870	-1.0
10878	0
10892	-1.0
10905	10.0
10914	-2.0
10924	0
10932	-1.0
10941	9.0
10958	17.0
10974	-1.0
10984	0
10992	0
11000	-3.0
11010	8.0
11018	-1.0
11029	-2.0
11039	8.0
11048	9.0
11057	7.0
11072	50.0
11082	-1.0
11089	-1.0
11097	6.0
11106	-1.0
11118	77.0
11135	59.0
11145	-1.0
11156	59.0
11169	-3.0
11178	9.0
11187	-3.0
11201	69.0
11212	-3.0
11222	0
11230	-3.0
11240	-2.0
11253	10.0
11264	0
11276	-2.0
11288	9.0
11303	175.0
