0	0
14	-60.0
26	-39.0
35	-34.0
43	-33.0
50	-24.0
64	-57.0
75	-32.0
88	-46.0
96	-31.0
104	-23.0
112	-35.0
121	-39.0
129	-31.0
140	-42.0
149	-36.0
173	-83.0
183	-41.0
191	-33.0
206	-53.0
220	-47.0
233	-52.0
244	-46.0
252	-36.0
261	-34.0
269	-32.0
294	-92.0
302	-34.0
309	-30.0
318	-40.0
327	-27.0
343	-52.0
358	-40.0
366	-34.0
383	-67.0
392	-36.0
401	-40.0
409	-30.0
424	-52.0
437	-45.0
448	-26.0
457	-37.0
470	-47.0
477	-25.0
487	-18.0
495	-27.0
509	-48.0
517	-33.0
531	-41.0
565	-138.0
577	-41.0
588	-34.0
596	-34.0
605	-28.0
616	-40.0
626	-33.0
635	-39.0
643	-32.0
653	-35.0
662	-27.0
672	-32.0
684	-48.0
692	-33.0
699	-28.0
706	-30.0
718	-39.0
725	-26.0
733	-28.0
742	-39.0
770	-64.0
778	-31.0
786	-30.0
797	-25.0
806	-39.0
815	-39.0
823	-23.0
833	-42.0
840	-25.0
849	-38.0
856	-24.0
869	-59.0
877	-36.0
886	-27.0
895	-35.0
902	-28.0
910	-33.0
919	-33.0
937	-73.0
945	-35.0
962	-48.0
973	-49.0
983	-43.0
992	-37.0
1004	-46.0
1012	-31.0
1020	-32.0
1028	-30.0
1035	-28.0
1043	-33.0
1053	-43.0
1069	-58.0
1078	-30.0
1086	-34.0
1098	-46.0
1112	-51.0
1132	-55.0
1149	-51.0
1162	-34.0
1171	-28.0
1197	-109.0
1209	-40.0
1223	-52.0
1237	-47.0
1246	-32.0
1262	-48.0
1292	-47.0
1300	-32.0
1316	-56.0
1327	-37.0
1336	-37.0
1349	-42.0
1359	-32.0
1372	-47.0
1379	-24.0
1393	-39.0
1403	-30.0
1416	-56.0
1428	-43.0
1441	-35.0
1456	-64.0
1467	-50.0
1477	-40.0
1484	-26.0
1493	-40.0
1502	-35.0
1518	-37.0
1526	-33.0
1539	-32.0
1549	-31.0
1571	-73.0
1579	-33.0
1587	-34.0
