0	0
9	-41.0
17	-33.0
29	-26.0
40	-49.0
49	-38.0
59	-44.0
72	-30.0
80	-30.0
88	-25.0
103	-54.0
119	0.0
130	-47.0
139	-25.0
151	-31.0
159	-34.0
169	-32.0
178	-23.0
189	-45.0
201	-27.0
210	-25.0
218	-31.0
227	-39.0
238	-33.0
249	-24.0
258	-38.0
266	-32.0
276	-28.0
283	-29.0
294	-34.0
303	-35.0
314	-25.0
323	-28.0
335	-30.0
344	-36.0
352	-33.0
361	-31.0
372	-33.0
386	-48.0
397	-26.0
406	-26.0
414	-29.0
424	-32.0
431	-30.0
447	-3.0
455	-35.0
464	-38.0
472	-35.0
479	-27.0
493	-38.0
501	-29.0
511	-43.0
520	-27.0
530	-26.0
538	-25.0
547	-25.0
557	-40.0
566	-40.0
582	19.0
591	-39.0
598	-27.0
608	-29.0
619	-37.0
630	-42.0
637	-27.0
648	-28.0
659	-35.0
668	-33.0
685	4.0
692	-29.0
700	-32.0
714	-63.0
725	-36.0
735	-35.0
746	-22.0
757	-30.0
768	-34.0
777	-18.0
805	-34.0
814	-25.0
828	-51.0
845	-50.0
859	24.0
870	-23.0
879	-25.0
891	-42.0
899	-20.0
909	-29.0
918	-31.0
927	-28.0
936	-39.0
943	-26.0
952	-35.0
964	-44.0
972	-23.0
983	-40.0
998	-63.0
1015	-63.0
1025	-44.0
1040	13.0
1052	-50.0
1063	-38.0
1072	-30.0
1084	-36.0
1092	-32.0
1100	-31.0
1108	-26.0
1118	-40.0
1129	-23.0
1139	-17.0
1155	-51.0
1168	-45.0
1182	11.0
1191	-25.0
1199	-34.0
1208	-24.0
1218	-29.0
1234	-54.0
1242	-35.0
1249	-26.0
1263	-45.0
1279	13.0
1287	-32.0
1297	-37.0
1306	-30.0
1317	-35.0
1324	-27.0
1332	-33.0
1344	7.0
1352	-33.0
1366	-34.0
1375	-29.0
1385	-33.0
1400	-52.0
1409	-25.0
1421	-40.0
1430	-36.0
1451	5.0
1460	-31.0
1468	-32.0
1478	-38.0
1488	-32.0
1501	-31.0
1510	-26.0
1523	-32.0
1532	-29.0
1542	-37.0
1552	-25.0
1561	-36.0
1569	-35.0
1577	-30.0
1589	-33.0
1602	-47.0
1613	-43.0
1623	-39.0
1632	-39.0
